id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
75,HATFLDD,3,0,0,first_order,6.619048741847356e-8,0.0024628639221191406,26,2.334518207340618e-5,0.0,38,27,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,
76,HATFLDE,3,0,0,first_order,5.121117391444188e-7,0.0012750625610351562,23,4.583606727597615e-5,0.0,31,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
77,HATFLDFL,3,0,0,max_eval,6.017145649826308e-5,0.01915287971496582,679,0.009580085788718249,0.0,1000,680,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,
78,HATFLDFLS,3,0,0,first_order,2.4946394661234254e-14,0.0010271072387695312,17,3.14473665304521e-8,0.0,25,18,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,
79,HATFLDGLS,25,0,0,first_order,4.01768724474331e-14,0.00156402587890625,9,1.9856986522961938e-7,0.0,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
80,HEART6LS,6,0,0,max_eval,0.36074860987793533,0.047586917877197266,417,11.634383260400286,0.0,1001,418,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,
81,HEART8LS,8,0,0,first_order,3.2058230587612303e-18,0.008394956588745117,46,6.804489357351046e-8,0.0,110,47,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,
82,HELIX,3,0,0,first_order,1.5623193509410373e-15,0.0008389949798583984,9,2.7685121995918426e-7,0.0,20,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
83,HIELOW,3,0,0,first_order,874.1654321149703,0.06277203559875488,6,2.243393774008446e-5,0.0,10,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
84,HILBERTA,2,0,0,first_order,2.95822841824462e-31,9.489059448242188e-5,1,2.220446067013881e-16,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
85,HILBERTB,10,0,0,first_order,3.187566421524199e-29,0.0001220703125,1,2.539317792301786e-14,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
86,HIMMELBB,2,0,0,first_order,8.658806174153577e-10,0.0008301734924316406,7,0.023766954511262338,0.0,12,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
87,HIMMELBCLS,2,0,0,first_order,7.457728225260095e-13,0.0002620220184326172,5,6.809188746952132e-6,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
88,HIMMELBF,4,0,0,first_order,318.5735112398127,0.0040569305419921875,44,0.0065212759971276695,0.0,51,45,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,
89,HIMMELBG,2,0,0,first_order,7.983449115882792e-14,0.0003361701965332031,4,8.931454875410454e-7,0.0,8,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
90,HIMMELBH,2,0,0,first_order,-1.0,0.0002999305725097656,5,3.072342380505688e-11,0.0,16,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
91,HUMPS,2,0,0,first_order,2.6384306970151775e-8,0.015254020690917969,195,7.545974655966662e-5,0.0,217,196,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,
92,HYDC20LS,99,0,0,first_order,0.00017653132628367513,0.09156608581542969,116,0.005914914845108169,0.0,268,117,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,
93,HYDCAR6LS,29,0,0,first_order,1.67893072556919e-10,0.031116962432861328,143,0.0028841751123910215,0.0,271,144,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,
94,INTEQNELS,502,0,0,first_order,1.486535908970413e-20,14.396975040435791,3,3.012849188729289e-10,0.0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
95,JENSMP,2,0,0,first_order,124.36218238244412,0.0003681182861328125,8,0.03379388836737071,0.0,9,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
96,JUDGE,2,0,0,first_order,16.081730132960427,0.0004661083221435547,8,1.9222341560472363e-6,0.0,9,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
97,KIRBY2LS,5,0,0,first_order,3.905074498227031,0.0076410770416259766,18,3004.233200949543,0.0,38,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,
98,KOWOSB,4,0,0,first_order,0.0003078009467435965,0.0006189346313476562,8,1.1173225618082056e-7,0.0,19,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
99,KSSLS,1000,0,0,max_time,6.829630668572091e14,66.4295539855957,1,1.0840452526717833e11,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
100,LANCZOS1LS,6,0,0,first_order,4.389454955100658e-6,0.004063129425048828,25,1.7851662987979538e-5,0.0,34,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,
101,LANCZOS2LS,6,0,0,first_order,5.708327225793259e-6,0.0039730072021484375,31,0.00011708579151237472,0.0,48,32,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,
102,LANCZOS3LS,6,0,0,first_order,5.164583873345721e-6,0.004616975784301758,27,5.655037223477946e-5,0.0,41,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,
103,LOGHAIRY,2,0,0,first_order,6.250406785592525,0.017667055130004883,382,3.2905407948237645e-7,0.0,389,383,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,
104,LSC1LS,3,0,0,first_order,7.7118522397695735,0.0009009838104248047,12,0.0001080705849743834,0.0,27,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
105,LSC2LS,3,0,0,first_order,13.339069957824604,0.0011429786682128906,27,0.002688152330507476,0.0,40,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,
106,LUKSAN11LS,100,0,0,first_order,2.1034116682250818e-12,0.05528998374938965,331,3.6455651625261006e-6,0.0,388,332,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,
107,LUKSAN12LS,98,0,0,first_order,4292.19689140652,0.011078834533691406,22,0.0009669257738722657,0.0,33,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
108,LUKSAN13LS,98,0,0,first_order,25188.859589645286,0.006504058837890625,13,9.570620072479437e-5,0.0,20,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,
109,LUKSAN14LS,98,0,0,first_order,123.92354155003065,0.0024721622467041016,9,0.008809171837796961,0.0,15,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
110,LUKSAN15LS,100,0,0,first_order,3.569696877226736,0.014134883880615234,7,3.99736810995803e-5,0.0,15,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
111,LUKSAN16LS,100,0,0,first_order,3.5696968772266984,0.006381988525390625,6,8.360587877598934e-8,0.0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
112,LUKSAN17LS,100,0,0,first_order,0.4931753180062225,0.014197111129760742,22,0.14304362675433566,0.0,28,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
113,LUKSAN21LS,100,0,0,first_order,8.529011667871168e-19,0.002685070037841797,10,2.370619209989028e-10,0.0,23,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,
114,LUKSAN22LS,100,0,0,first_order,868.9404783715217,0.005522966384887695,14,0.003925182463108902,0.0,17,15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,
115,MANCINO,100,0,0,first_order,1.129089540266475e-8,0.5214619636535645,12,0.2973501624698333,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
116,MARATOSB,2,0,0,first_order,0.9958890422075874,0.00017905235290527344,3,0.7805133304115686,0.0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
117,METHANB8LS,31,0,0,first_order,2.029703188389767e-11,0.0057752132415771484,22,1.8793924624988903e-6,0.0,34,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
118,METHANL8LS,31,0,0,first_order,4.212840014224188e-6,0.012307167053222656,36,0.038417457713615585,0.0,61,37,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,
119,MEXHAT,2,0,0,first_order,-0.03451427957178338,0.00046515464782714844,11,86.08171455783102,0.0,12,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
120,MEYER3,3,0,0,first_order,87.94585560711573,0.00746607780456543,131,8238.291257986515,0.0,187,132,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,
121,MGH09LS,4,0,0,first_order,0.0014782273152480609,0.002714872360229492,42,8.766801876231768e-5,0.0,45,43,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,
122,MGH10LS,3,0,0,first_order,87400.36649781346,0.02394890785217285,504,3.9450063605793486e9,0.0,762,505,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,
123,MGH10SLS,3,0,0,first_order,1.4745651354484085e7,0.002666950225830078,8,3.714559832310158e8,0.0,25,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
