id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
15,BRKMCC,2,0,0,first_order,0.16904267919647575,0.0006899833679199219,10,1.5060123935122989e-6,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,BROWNAL,200,0,0,first_order,4.9026195385048344e-8,0.005352973937988281,4,0.06648589115709631,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,BROWNBS,2,0,0,max_eval,1.371259891882109e8,0.015590906143188477,560,110918.30804313954,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,BROWNDEN,4,0,0,first_order,85822.20146660884,0.0026810169219970703,50,1.1265065135326982,0.0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,CERI651ALS,7,0,0,user,411.89791353675645,0.006493091583251953,27,240309.8359026184,0.0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,CERI651BLS,7,0,0,user,117.43464170971419,0.006766080856323242,20,44077.755389517326,0.0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,CERI651CLS,7,0,0,user,58.96890955798172,0.0043680667877197266,28,165.7247672887897,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,CERI651DLS,7,0,0,max_eval,25.428078909378502,0.1049509048461914,533,3630.340711985775,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CERI651ELS,7,0,0,user,26.436293627105037,0.005622148513793945,24,150.6287178084379,0.0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,CHNROSNB,50,0,0,max_eval,1.1375636669557576,0.15310907363891602,579,6.716099858295467,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,CHNRSNBM,50,0,0,max_eval,15.556562834348293,0.12598514556884766,571,6.649824717148992,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,CHWIRUT1LS,3,0,0,user,2488.1521486999177,0.026235103607177734,152,13273.41704157186,0.0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,CHWIRUT2LS,3,0,0,max_eval,514.816601817522,0.05048084259033203,554,750.3399119721342,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,CLIFF,2,0,0,first_order,0.4158402828867553,7.009506225585938e-5,1,1.4075973734020721,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,CLUSTERLS,2,0,0,first_order,8.22928844750834e-11,0.0007059574127197266,17,1.608576176489854e-6,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,COATING,134,0,0,max_eval,9.55631554184815,0.4276130199432373,573,3.2463394444842577,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,COOLHANSLS,9,0,0,first_order,0.04884068454100891,0.000125885009765625,5,3.1705032159854336,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,CUBE,2,0,0,first_order,2.3106499141028264e-6,0.0020759105682373047,82,0.0009640335670967396,0.0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
